Labor Requirements,Equipment Usage,Material Quantities,Project Duration (days),Resource Allocation Efficiency,Schedule Optimization,Computation Time (CT),Best Cost (BC),Evaluation Metric (Nfe),Mean Resource Demand,SD of Resource Demand,Risk Level
50,27,823.2948031869978,473,95.90974266038901,1,367.1322844003257,718142.9209925632,249,70.49219725537759,15.849927336058219,0
182,16,1040.5667298955213,327,89.80717981478458,0,178.81628306839085,446020.5660201018,166,93.55551596503098,16.892616354659552,2
61,21,602.7581099404694,138,63.057594441577905,0,241.67454968354755,192807.98608235555,217,61.29293061304361,19.391092207326892,0
139,12,1644.732936888334,115,95.83536724770639,0,197.29866374108997,853506.6953294966,193,80.80731742929575,12.499987352238318,1
95,15,1112.4595141391767,121,91.75717543439859,0,385.6431751229054,878528.528365938,210,82.68514830129492,15.351205076734049,2
83,7,1638.8730995912642,312,66.33215600422457,1,347.09367842592724,495991.66065696365,272,82.44604586687825,16.896080190004078,1
127,10,1855.4117665201927,409,62.071435549312675,1,312.70045339791386,184395.73940162506,242,79.01188295293022,16.792470013242745,2
94,13,849.1447206519331,248,82.29242301257234,0,276.2880959845326,568927.4891437686,223,91.62411859079022,12.522789595768364,0
122,10,1711.094045509927,340,66.24143245359907,0,346.17753679724444,586569.003855237,216,65.34172358022205,15.867315273897518,2
75,13,588.6408351173799,371,93.38363810381088,1,217.68011245706413,835537.9733876822,260,72.42308062203149,17.959131424201566,1
96,11,1848.271082270371,158,74.33338626686695,0,234.26555653181856,446958.03038455185,151,84.6290421378069,14.750789800502439,2
170,13,1476.1528213381212,386,96.51569778946302,0,319.00051632425846,850859.207759436,238,87.63805465071823,17.93298076698735,2
105,22,1811.3400862075273,301,82.62752688564024,0,207.3264289881143,1058637.395933127,175,76.16593727108224,13.598825977545548,0
143,16,500.2825993348728,131,67.30689536958673,0,119.17028261451215,361234.6465984198,248,95.01485053308932,19.38760127163759,1
156,12,753.6216055339887,261,65.583954694392,0,122.30038266582145,1176811.5117318898,176,76.61973586783657,15.33928440499101,2
112,12,1084.6390811397382,354,83.05889750231016,0,134.60884039171117,525004.9508504877,238,76.11104537393332,15.959479507926144,0
97,22,1069.254355062078,353,90.47534447449776,0,360.90439700309884,393984.5536617679,295,61.4482904594954,10.313615688045884,2
110,24,840.095574385266,108,91.26022590968728,0,241.6679277268613,563662.3007613196,150,82.04565344778935,11.702691371285942,1
130,19,1072.4179098008003,238,71.03029617765125,0,313.86471080342096,203837.2234942451,252,88.3472335404762,16.329338804710446,2
75,11,693.2730680003822,109,68.1698703564867,1,217.872800681468,238276.49716332724,280,64.57752654067393,14.198703717822713,2
85,15,1119.1416938990392,313,60.6702521796953,1,177.61328422469035,555877.4516651646,190,72.21731064351484,15.081637904581747,2
50,24,1703.5314937388962,372,87.16796604804678,1,204.1576502686636,938688.97413301,200,91.25027815131409,10.629714087337005,2
57,20,1218.6050946550267,423,63.06273033734156,0,338.2547035951551,1090343.46353194,164,74.63677741654301,18.341352384103843,1
162,8,527.0001334178224,147,76.83044807063703,0,287.56483750943147,831299.789787898,157,69.6640984816016,17.845056022962172,0
148,10,1132.1660623688713,210,84.06728656073184,1,381.2919339873706,215741.51076198672,187,86.88802654260449,11.853539757218496,0
96,26,540.7625241362663,252,97.48435779678708,0,303.9114335730502,839221.7383985886,263,67.87035110686622,16.343293572573792,2
176,7,1949.3651160601974,222,72.47208547823075,1,271.0544895264082,798970.7127732692,232,95.82611678332708,18.183152116542715,1
105,13,691.1809391343035,456,69.9908864978608,0,283.05880269575033,986340.3101226644,205,64.22393584104564,16.408541364156,1
63,14,1561.532489495928,201,86.16640617144394,1,382.71143184052437,1007773.533317399,252,88.26199209131308,13.103980952958448,1
77,18,1959.1644843381287,340,84.76956128214326,1,336.4602789600118,1055023.3833568767,287,79.981948051455,16.56111150478167,1
127,15,1739.0585774998578,420,73.28439133232499,1,107.21237120993135,555544.6660370082,251,94.79718249587975,12.104617476832122,1
179,22,1548.9730626893056,290,97.12407342039145,0,260.24190884070913,867650.8348873587,227,65.04780364104947,13.18254997279421,1
158,26,1759.1913642511504,316,93.79449309958531,1,306.5015234639694,395075.3948145418,232,87.11579673984352,12.400696531071787,2
63,16,1972.6980398909413,150,68.95930183460325,0,324.6095435317465,1199269.9079818546,179,82.88218556725525,15.569251023902066,0
105,27,1432.0167458802944,391,69.56570181738093,0,163.942635794181,292867.6655145459,154,79.20360568960186,11.082266467655487,0
164,16,1338.7772102439897,180,80.49201387548322,0,360.1532063354057,111125.87482691939,268,79.65629053730673,19.333103803483386,2
56,17,1442.357165694922,482,90.94288406922881,0,386.7529441525491,263689.5859699936,180,88.87907847194123,13.335123536628668,0
52,29,1299.0138301423326,187,61.76161517553857,0,171.01459175346093,953459.5184985393,172,97.50966619739287,12.189701271058013,1
160,17,1452.6336588645781,293,87.73340614938826,0,364.7846372551737,591462.0441590326,197,63.650066364761926,14.965498136018311,1
156,23,1174.763311958839,203,85.92943589528389,0,129.09362875482861,592250.2725914712,258,60.78010590442081,12.76997818454716,0
67,23,827.6647743249607,370,69.25920383651953,1,116.71205083457356,1150525.2115728355,189,92.22819169924814,15.349040863826442,1
87,27,680.3708397675134,195,87.25412052965396,1,138.7671400308248,1111598.3988308818,155,64.32677550203037,13.485091497820854,1
164,18,602.5114032983906,478,97.6073276500833,1,117.3223238401108,442314.2115844101,187,99.46787184321695,11.320668107690409,0
64,8,894.9736756298001,297,61.87143379887074,0,353.50367114673276,329963.94165895274,249,84.77392995835349,12.65895242027262,2
168,17,569.1853465036007,100,72.7860822116825,0,117.71504333748159,1033330.4309271136,176,86.03465581016563,14.384398449615253,0
77,12,1350.7561698790782,477,77.5270686666542,0,181.49925740909663,1096620.9781487994,218,67.9556681175207,10.302932264796256,0
88,27,925.7426705352805,266,95.97041435698759,0,131.12690306075692,695756.6150783356,206,69.61249241186698,17.70642527014762,0
66,25,1736.8022121305482,225,98.49045786436628,1,188.6266108941295,792366.0822288105,166,86.37401212397,16.218245645904158,0
135,27,611.3613094825796,412,77.7646098598533,0,127.16784028027615,382605.7131615227,220,96.38907351736788,16.013596072783542,2
175,23,839.5272415122289,180,90.00113648568765,1,300.4009752229042,980882.956776377,196,99.29562218070267,15.46049931882766,2
93,16,1595.3692206352189,350,81.26644095057932,0,139.99804490277256,795334.6712939254,228,67.92123786524374,15.903131723250684,1
74,22,1398.212444575237,268,81.51131738965506,1,355.55377775166636,653864.8624277962,259,65.36478490839161,19.346519527072203,1
194,10,596.7369068737513,172,71.12398060265426,0,345.1573152179923,166119.4116862354,162,62.25605431043162,10.085692108107407,0
62,22,1815.8591857433007,240,68.67824983455517,1,104.09850564118283,1107528.458762269,288,94.73188072645311,10.477997096577493,1
74,23,1815.8926442392692,169,71.52021383696164,0,368.7179066545344,776996.5624228467,273,71.78859387425875,11.914934099308024,2
117,26,995.6120058136607,361,82.25312029028316,1,108.68329502301012,311960.20416226477,258,60.07248135477007,11.673013799931502,1
187,9,1010.6087650243471,439,61.16620744088356,0,171.89373548726698,767024.728681358,239,68.95272344225715,11.811944594691827,1
116,28,1983.5425375252607,407,96.28995777425624,1,109.71674133279852,845209.6896639707,235,73.61764320397674,16.7194388584865,1
158,13,1439.2642573897074,344,66.25134838199105,1,200.7530461117948,678347.3703515481,241,99.63944677986741,14.594833010501652,0
195,7,1296.9747808520888,102,68.80354707485546,0,254.1599577139815,889911.9117516248,173,80.94166375428327,19.917788783346932,1
160,14,1757.2282753278866,436,80.73104705790585,1,338.99346070454146,739599.3427214867,222,68.18855790380405,12.268859148029449,2
160,23,927.9355075359747,162,88.40459065349117,0,201.39446514095084,1142546.540235363,153,73.39273378853804,13.108301010274946,2
83,7,1143.7738900945353,148,63.82916218977589,0,311.647007401935,159066.7864592375,262,73.21230750227514,19.842407168016493,2
160,26,901.6650132325012,175,72.70778790188649,0,156.2513371356941,216870.27931651653,195,60.789029858527016,18.31758140802247,2
57,19,1683.7412698830972,467,98.74698422297428,1,325.1795370232379,291038.8006497738,167,65.4073221668572,14.697992206785328,1
162,5,1360.024018452827,274,70.49371867123783,1,170.79898177277127,859188.1776647654,192,87.80785838812845,15.545968855459897,0
132,11,1488.2376052101058,208,72.52200580252588,0,143.06342678313038,810155.4600247896,242,64.81003946282938,18.431779206528404,2
91,16,878.4608747591099,282,93.45993962472134,0,155.6226551122163,1081264.7462306635,252,69.22937106424476,14.809802460463281,2
150,21,830.3379520659727,291,62.00857726761821,1,154.61893866455662,906165.1981722882,273,74.02949193617235,12.060237235820843,0
55,25,1232.561943474408,164,78.58452675235884,1,253.85886381309734,659191.0363210515,159,90.30939778009176,18.284445385543854,0
75,28,1606.3486236392403,436,75.18467057806681,1,353.43927435644383,1191014.9717099934,222,83.2960385947176,15.377724912756435,2
113,24,1287.8596362802402,370,72.66347039634604,0,123.88152309775168,392718.7517862291,180,87.55999939954273,11.530425971638213,2
108,9,548.9685163185029,199,71.42798376179059,0,312.0868955480268,1016510.8257639994,209,82.68049301680689,15.055858311843977,0
158,8,1802.8272594804332,131,63.654964194416365,0,296.3039378958573,569469.4094133113,280,87.34369700887476,14.132033805968588,2
170,16,597.0303402726973,451,72.59303317406595,0,361.7559855488087,813608.6527633076,267,60.1136861465589,18.768425318817577,2
82,24,1933.7367255811284,227,61.722096108626744,0,173.24426815207215,899995.3174976774,163,97.23592577485718,11.260554313607035,1
199,28,537.7129374159091,468,91.23855454577742,1,235.0329576055089,797129.4959093699,292,64.43680923499227,18.752098044480256,0
70,22,1541.6756841960632,438,75.92911175832046,0,377.7482123330552,254558.0334194526,151,76.2499638390762,15.122110168102846,1
119,21,623.3105955676725,142,77.75615329279645,1,297.99803504059514,587246.111822726,173,90.84153480979418,14.043644299811476,1
161,23,1866.0148691527093,471,95.74378345800525,1,216.63052385847908,717582.2157264368,213,77.40922872037696,11.619671844029403,0
53,13,1196.649854338314,177,86.32219935444883,0,139.42371485658055,1033948.1350964564,249,97.87370206670063,17.00817962638679,1
143,8,706.2856622255231,413,60.32236413368479,1,178.7455023701773,588010.3236784295,263,78.70355793995067,19.268067091100406,2
124,25,1011.22354968477,388,97.7269929184514,0,274.364643246815,1110622.0352846766,173,94.99757622410685,13.753773538993197,1
111,6,747.2370130201431,369,69.48577863910845,1,315.45038426815415,584411.6453277317,240,92.43312453449084,12.415850006708334,0
143,8,755.872867335635,261,64.30456739039435,0,137.32656605556804,703657.8451893128,175,99.23945211194733,15.54866916999157,2
144,6,1922.1624802571632,288,90.72512713523528,0,279.87917801321623,975914.2512370811,214,97.06191123003902,17.961859484338703,2
104,19,1167.869168427182,346,80.01909263466872,1,265.1053836516253,741374.452864358,269,95.92495338851515,10.03767694550533,2
186,6,1683.2033958580394,487,77.35082264072071,0,254.1866340072124,1156239.8796211071,153,89.26417362077873,16.31377436395429,2
180,8,1459.4083417665229,315,69.98012318730967,1,307.03693530460237,826369.4135655403,150,74.67992589072884,15.96516000698631,1
80,10,1514.6395435075883,414,81.89885959449275,0,351.23487852503854,674980.3994743612,199,64.24501674259609,13.1815218580416,1
89,11,697.5401577080578,438,70.97538420810349,0,196.89690495306053,125951.16455887545,259,87.54580209057559,14.514230036049703,2
85,14,851.2766702232285,489,96.0633202114827,0,366.7036570332878,555106.1873383628,288,99.1461632535186,12.469632241618209,0
55,23,1680.1255027316554,476,68.60817918932771,1,148.1900837855652,429173.2611861765,223,89.06417749327476,17.89885737951843,2
115,23,1956.1493097121745,267,95.37420601823014,1,151.9071609253493,922916.2346762381,211,97.14917477109341,16.345349333661076,1
124,26,894.0134638979775,438,82.37621702909428,0,180.03161908717718,329105.44266890036,230,92.17218851822068,15.327116220389852,2
53,16,907.3531471265599,292,93.13952535580964,1,135.85926086412334,325742.096023479,205,66.52458700466715,13.925261984178272,1
128,7,1209.3456992163574,382,88.5138398344382,0,169.09576740486327,308470.94756111444,260,69.96815082365148,12.913843860207322,2
183,17,1975.7604692831567,435,87.86780445746994,1,131.92352887085337,238177.17447185953,170,73.67462407049402,18.227364860434314,0
167,22,903.4384187397065,489,72.97383230780223,1,346.5257250956171,442107.70403797616,290,66.73041777352016,14.51407670433569,2
162,12,1110.4578644513958,112,69.35587725888814,0,141.69069756598736,1074514.3258877676,158,83.26605330692027,15.014474198416728,0
143,25,1837.2200234352601,339,68.43544910723152,0,324.189267267957,952421.3195365504,288,99.01802096539805,15.208287305407417,0
111,19,504.381548932043,419,94.28766628238355,0,114.37416037400013,908776.3379374729,219,90.45835333744634,14.483669354315765,2
128,5,559.6489474828543,246,92.8170728103608,0,384.5560982541745,977070.486214959,278,76.93546996269848,12.560884262384238,0
185,7,1406.1075156068289,303,77.6229411204923,0,313.3480262583298,396359.67826252885,267,60.18017923921155,11.20340440243052,0
75,12,1861.0702470692704,179,65.29618453985819,1,102.03896457583353,1076185.8598277366,205,72.53104044552715,10.985372671677407,1
93,8,858.2849906028914,478,75.29009007909833,1,329.1569500600642,251033.71265576483,180,81.0703715076886,17.574625233406884,1
182,20,1204.4626620210634,142,84.77373816547646,0,254.2245762298556,469980.29938714014,186,72.97003495407883,12.235278223015113,0
119,27,1175.6979524867274,188,78.17612617919812,0,333.80955110053594,745422.9308640772,240,64.44139692095438,10.556728149539756,2
167,14,1209.4570191432654,247,91.2075707393198,0,256.7490426671766,213195.5971762007,263,77.71059827447579,17.97517406695886,0
117,16,1433.7795435946177,194,99.90491289005541,1,292.3074572906064,903143.2065540674,277,70.13011267862865,11.54061652860648,2
68,18,1204.6156444860258,250,67.64528353795588,0,335.8994966185121,525970.6530238225,271,96.36929505846007,16.25146091733354,1
69,18,1171.2022119836868,101,78.3860327863829,0,221.532416376357,962846.2321692401,218,64.07018114004063,13.386432714478632,2
162,6,1211.4326306468906,475,77.23935607683288,1,100.81244494613563,642185.914143063,185,61.96610514898842,11.264802566913094,0
189,27,1386.3011619065624,121,72.17970130995803,1,354.98394878355657,298961.97686786996,181,60.212566766194485,14.1448097925436,0
96,9,1305.5112325270375,470,67.92382066881159,1,214.26710878739877,908237.9924908788,213,73.12278737942631,10.148088611326251,0
50,9,1781.2039964757564,412,62.62768465958637,1,248.8128178049749,377358.35142283794,197,86.41547352803555,18.410449825125603,0
139,10,574.2452802404999,427,95.48477268894794,0,102.32999264619062,639891.3313948471,230,89.2165501152717,15.134979613418572,0
191,17,1749.9756072095188,106,76.7939479074527,1,247.62760310502938,183086.59607259836,298,78.13046733526892,11.391600109079619,2
113,13,1765.886918917586,305,79.87582074000196,1,395.94622047151887,779653.3198532404,209,87.37314601821066,12.369803183889847,0
87,26,927.3620322964413,474,96.67768192803663,0,183.48029824563088,832443.542837905,290,74.39656144861453,14.479751921385267,1
86,19,1194.277932523776,213,91.05161910063791,0,218.62548107271343,516541.63097006193,150,86.71224879946467,11.888693828155487,0
175,18,1157.8077328061531,371,65.22005056468737,0,306.156998940603,1149865.0583531812,214,61.62383941209494,12.68599161501086,2
188,28,827.7647515311954,182,82.6167987043097,1,344.43810025709763,1061585.8136302752,182,75.63011938268016,15.343855642352633,0
149,11,1095.1952706294746,278,77.69009106078236,0,225.2174872018301,878735.0073139942,187,91.63398710532717,18.326090130383854,0
126,29,566.5816582562817,309,91.88844290315052,1,192.90066112038778,885017.2819431169,174,92.12024121836005,14.018396856899209,2
52,24,916.7331091726016,427,88.96930190447797,1,381.34773999552016,377641.88643636636,208,88.64595115502779,17.169752735535482,0
183,6,1725.023263176077,223,87.61622887644288,1,303.14349000150077,822496.7541972939,250,68.16954482279458,18.766842134606485,2
59,11,926.8434526443464,212,73.62179341919588,0,135.70639134794231,318026.8917590716,276,69.88820475722532,12.16300940296162,0
54,10,1727.3100031223714,111,92.19854921597019,1,120.67836344039459,258403.54631180433,190,99.8435490905805,18.071919704021603,1
187,21,1297.3991969066462,225,62.09565182379445,0,245.06495523711072,1199414.6836228382,206,64.1351202880784,17.574021983310274,0
179,29,1819.79401604174,152,66.38499605728668,0,166.02701981418173,784613.5246204915,197,67.22650795609637,13.56937297948135,2
62,29,1362.1693313966227,430,73.42493091911646,0,176.19542601287606,574086.6599229096,221,65.20105022600531,19.89519959500867,1
179,6,544.5023345971098,488,63.072297642771254,1,363.30765364835446,416980.97517234646,205,73.10619854734462,12.62572371435957,2
133,7,1513.1303113206338,382,69.39977110138767,1,126.8698072948932,764312.4880284502,214,68.40703340935693,12.548032660316956,0
114,9,567.280352035353,239,93.20603931991673,1,314.6092345686669,154552.85904209473,161,79.90751838191088,17.722591646531978,1
112,9,1175.895528474701,489,97.93006151160317,0,181.34267601417642,204149.08955527458,218,79.0408282752048,14.346573180510841,2
150,5,1894.140041709671,196,72.18409423096762,1,328.0984664212413,136142.367514436,283,96.06022477805212,13.307949947810432,1
122,12,747.8059090067752,104,70.58063215955353,1,316.72341533906337,649086.8165889279,238,61.38959789779126,11.786628053391029,1
66,16,1084.8085294123161,156,71.19570608985708,1,102.2175704332879,760667.2921059008,174,72.79518306671054,17.65332430934544,2
58,28,1594.7904632727177,433,71.10876349403375,1,252.74062387647973,168727.73749360294,150,83.8663156798836,17.86321806136077,1
192,8,1823.3878341422715,168,61.43720728743892,1,141.7958447134139,893346.9142488082,280,84.19207047375855,15.665640032301404,2
87,17,1506.4145071137618,217,97.07665385324432,0,359.86810917360305,353434.5786660208,198,79.20504916056836,19.573136131913728,1
143,27,887.2598812867539,475,68.54792566281313,0,361.47576485872196,853721.5991468527,296,92.62662163258534,13.181632704226542,1
144,19,1511.9117793743244,158,76.8001629632562,0,225.50374224812742,1180086.8540387703,209,62.50888685657835,12.196190454793372,1
98,15,945.0914616561349,132,60.38747530963871,0,233.31868553532416,860216.4570592362,151,92.61951062320543,16.774667689344618,0
118,14,1577.643844728103,417,94.31820363660228,1,190.98488182135813,1071512.3582159695,222,79.79016961742815,17.58408640799705,0
111,7,1931.0496913775607,149,89.24629377819669,0,314.98188968800935,1143018.3574173742,294,65.35042780308008,12.249059705518224,2
127,26,1582.0901766594325,467,97.87024140694813,1,207.59840890793774,635426.1531875471,259,95.4280765416191,10.766107642611132,1
166,18,1794.3207543686185,118,91.26461916785595,0,180.33774235679013,872557.4773616776,210,85.96915118163854,18.10516486586372,2
169,20,503.1557647638251,313,72.54826048208261,0,229.66931785135247,1037166.1789114259,166,66.54182747296556,19.765019736460125,0
186,14,1576.3581870973915,296,69.91493434913694,0,127.44625551623761,492269.80416182475,198,61.34598893596107,16.446722860722844,0
125,14,1744.3813352978755,478,87.90865230213171,1,323.98096139326117,387537.04821643437,225,65.64438593330597,12.778669001438942,0
84,16,560.8381063170222,146,74.56451100041997,1,103.77892038153608,1141258.4300561724,297,84.35191840721575,19.96672608552792,0
50,13,1807.3965909323458,266,82.64860063010467,0,293.3455184561782,898933.8504056998,280,67.17184941040193,18.932666362670773,2
89,5,885.0413424650687,388,60.25029884105881,1,154.85935802646173,341650.34671340894,192,69.03052299500112,15.133806462802939,1
113,9,1497.9381529670827,240,62.47542806721901,0,169.72121386432394,593991.7319437247,206,61.005589030252565,18.253212848418336,2
199,24,1700.5323185351099,183,81.41471764726604,0,290.689599592012,976096.9464915904,199,88.91722688954414,18.15820523262967,1
109,12,1493.9967695890332,281,82.64286585792661,0,397.88303973487217,701769.2900102864,186,92.41457599037749,19.347989696734995,0
113,15,638.4271881098858,490,90.05811777837374,1,333.3152467217652,814947.3079824779,195,91.87392707088492,18.4092384377346,1
142,16,1394.4822782905526,178,65.27861278495847,0,167.7518896670176,929145.0222495575,164,65.10272605457136,16.436792359571644,0
121,5,1324.3754850832154,314,80.52732335027116,0,152.80742651234013,784210.1076898787,229,96.13204509555038,16.093037189565074,2
60,29,1850.4819021114072,113,67.77790577726755,0,359.8698610803011,694087.2541144154,288,86.89115317896321,14.673572883316117,1
154,26,1106.3595944663139,314,63.72784478250779,1,233.2551843764513,924575.7128265508,297,95.90114489507458,16.264856399707575,2
63,24,981.6216456305751,227,76.41983176242218,0,141.11584084844662,900319.3389754208,173,77.88642018122654,17.952165865303826,0
109,29,1624.7761466546995,409,66.53346592356229,1,358.66342699658145,792859.6402014968,274,77.47819444334792,19.690376263025534,2
79,15,1119.012989125095,347,68.87127912769274,0,344.8277058742784,495768.3547201226,267,91.3814607473958,14.6728735818212,0
84,9,1469.1442625075945,128,72.70218319478008,1,395.17190916914905,546393.3014202988,229,63.73191421906974,15.73653202988757,0
54,19,1469.6751351869104,379,70.37553602972785,0,372.9231060138052,1167482.403772507,243,80.83496146539542,14.448054950587817,0
132,9,1832.0585965401767,437,63.503651896237855,0,355.5371015981625,223624.5255206784,214,93.45536942524902,16.68488620983404,2
172,16,1398.038603478646,418,63.59664979438809,1,115.77231934330095,395355.40897811885,237,93.20770252278285,16.299205040612595,2
127,9,1253.2304149429804,301,67.72997660936673,1,131.3246108494354,641641.9351247692,237,98.24531425369476,10.178337901936233,1
111,21,708.3069895947755,460,62.02236751838156,0,270.69495829123684,1020402.6547581644,294,87.93090374122187,15.411615591006584,1
181,21,673.6064100180581,156,85.05828078707708,1,259.44377388454626,280043.23010270065,275,68.31082517758914,10.88486895699014,2
138,28,731.482347924619,491,71.49306866035607,0,237.38896434686063,404650.07993707084,238,60.81121259578323,10.263836180055383,2
91,16,757.7727219906418,317,71.18983871076284,0,219.03679762437525,172378.03957476286,210,79.17663194508407,17.911971620846984,2
138,28,1456.8156389954509,161,73.27993176951061,0,229.36314545929866,876583.7926559004,164,80.54815462490222,12.586498621593005,2
195,19,1611.4718754118678,256,86.51185096838887,1,270.78938024043856,362030.3790231778,243,69.61050337995727,13.406550772872993,0
89,19,1294.987284389628,301,94.82535525933963,0,100.62295528002436,527542.2257380455,200,64.98789788494413,10.640845876040663,0
121,10,1743.5265988182366,116,90.36347730222553,1,178.21263223985568,588071.5917326347,176,83.44832664762036,11.795002604943507,0
88,16,1986.8948401004498,421,89.1011692090038,0,255.48391620661332,1080445.329167101,223,90.57022696096566,17.656048182577923,2
153,24,1730.018943679034,105,79.37564742403397,1,316.66482960209385,552463.3193643605,210,99.72616414360643,14.93530830232621,0
63,22,1542.3235605139387,157,87.75222227869648,1,152.2470077186189,259747.52190677397,180,90.33210468842074,18.806684625501482,0
81,18,1298.7390491557198,424,82.11049472134333,0,264.0643521362299,676746.4321741331,161,91.74529657022325,13.972421314668352,1
174,6,1173.2796075120623,417,68.65002112746116,1,314.3379051657345,1159253.7941134926,195,84.6584351291519,12.687007357542683,1
146,13,626.5885708168136,268,68.34353470964203,0,233.3882973741714,768454.2051558921,181,99.43690635880071,13.475998144586509,0
72,9,1099.0531225920363,181,71.85568027501134,0,108.12434010101532,1181725.9425066297,210,85.59825540458282,17.127717935169045,0
112,24,1865.2019551732014,318,96.43210683879252,0,234.780447539691,1025218.0398327571,195,94.41013145598816,15.550056723344861,0
192,5,1712.0339448598295,276,81.89659361518903,0,188.93346632324594,139562.3318347541,234,97.83138584963822,19.04191207552428,2
194,27,824.0770475175308,303,89.35621508007478,0,378.8948823103985,824239.5549147461,229,97.19434002002244,16.021687693888833,1
102,7,1199.9116770458238,170,73.86235039266191,1,137.38401570349822,415443.565313672,284,75.25661375133426,14.930182084815032,1
153,10,1725.084803837817,486,76.308630826609,0,295.7427866521697,715578.5412091962,153,63.14648233257034,17.857527238867327,1
153,9,601.0768321782838,365,65.02262314549006,1,115.81592990035034,407279.7100243492,201,66.87494810156987,19.475338507334452,0
88,25,1081.0888785029888,197,66.85179831286682,1,233.85113134380896,483757.4582658194,261,62.3689322158643,13.558459112449706,2
183,9,1777.7618553109214,444,93.09426219304582,0,266.1938461660242,1115485.5829295972,185,64.2158773931656,12.498762101654776,1
116,5,1105.8467962551856,390,83.39354526755528,1,189.38647939505964,327307.5033808758,203,67.38604983574791,16.16217396294139,1
184,21,616.4219670971613,307,73.50129863535275,0,236.52269065611534,1061520.0298284134,268,73.64377266349607,14.98872821153881,2
91,23,1313.801552798377,101,92.11404835982184,1,149.0661383590562,133503.58887754648,276,81.74158586300302,19.891855748647835,0
64,18,1792.613742377443,223,69.86079622551932,1,191.23715484041085,199964.1922066132,166,88.46728237420344,14.623617841477333,0
160,16,1385.4283144297397,379,99.04130794400815,1,286.3318974730609,1040142.5455226899,224,68.43709344426048,10.74331551360346,1
82,14,839.4186623213477,173,73.79270430984678,0,190.54001675834652,793611.6340001149,254,86.90089616952557,19.77369060777636,1
87,24,1076.359430206072,265,73.4924381660491,1,369.9229235226615,921959.7518435053,299,88.17036298009678,18.4358694559354,2
146,25,1175.1850417728983,121,72.4764762214682,0,288.52208729229693,330359.4379040397,266,82.34489347464758,11.782501439579633,1
82,22,1368.8995307307903,253,64.88446063697151,1,231.59470553079535,690791.8011491138,192,96.14471479194842,19.046052531128694,2
135,28,1639.0265386289195,394,64.44548589328049,1,111.62708066625474,910941.1459284353,261,64.43979255687242,13.406668208217447,1
115,15,648.3104264609531,318,85.92420138136494,1,249.86450056140137,790045.5507112888,264,67.08485830409678,13.771119845344444,1
59,6,1834.4780495263494,256,95.00472178232188,1,329.43287263752677,618868.6435803304,176,77.1465929755794,19.063914823621595,1
54,29,518.4645545241134,329,91.62082041086694,0,179.66727940372408,1155762.1650814863,186,65.06850940936955,15.301155650353152,0
172,22,1055.0785020113829,119,65.64430376085404,0,342.03207089463024,843773.0667987899,195,82.6518457489635,11.377629293985196,2
123,29,541.1304649589865,140,81.82328487168266,1,175.54202981526444,1098525.8802653616,262,75.93601866437697,13.69056159341804,2
146,11,1089.461338017937,247,64.2236618390656,1,347.12391638524014,902747.5627310494,184,71.38383178143674,17.220974462678807,0
167,28,1288.7188983099857,207,61.8117857445231,0,125.58050248350322,909009.8814574515,281,66.79959252070549,11.741841880680168,0
87,19,1267.5220798722676,183,86.25543437539069,0,359.85511266070887,188020.09673344728,229,73.41352953392841,15.902311974063588,0
190,15,748.442520542398,466,81.40609334721401,0,249.75593527999914,495411.08403933793,229,84.31837403329368,16.95274132944417,2
96,22,1468.6107651434186,421,63.280947408458836,0,188.9612768860786,1044206.3473916242,270,83.03140843557647,13.438535755425793,1
158,27,567.1676757570024,408,61.397569856239535,1,179.5339751245446,355864.24836363154,296,66.54496000840935,16.938806887083224,0
64,16,1642.8602301986232,389,99.59025653637339,1,229.6031676791088,227056.4527721128,271,64.99679242962533,18.842073518293187,0
185,10,1919.9666509903193,422,61.20085328596288,0,399.7148494310935,458716.6623026728,230,61.0670705043549,14.721167442332408,0
54,24,1009.6532407266768,233,77.78113012200639,0,166.09821803127477,342481.6733818754,299,60.49702375175729,13.829093281797856,1
96,27,1275.859072571498,306,80.18476098430781,0,130.96499466369988,1117817.0142724707,268,95.19241742878741,12.511584013582857,1
117,17,1068.3654170882214,382,64.69120591201781,0,275.51055061559856,1054763.3062023441,207,61.8035542402156,16.042054798633043,0
125,24,510.06558545608993,365,66.76247113758865,0,246.56273993207714,649651.5533111946,212,89.24884439492985,18.79852048038716,1
179,20,1078.8117543426738,172,74.0722002564141,0,257.25888131899217,167478.26193225483,249,94.87940384979828,13.24661267185194,0
144,22,1687.5803888920198,451,90.4670350485465,1,300.08062526716515,886018.5807024719,215,63.922313942498306,13.962355245373034,1
164,14,1393.9832632752227,147,80.28329696241067,1,180.1432209611948,785752.9044698911,294,77.4520569533207,14.066255175499839,2
85,27,651.8898719227384,425,85.51607498211845,1,373.19949861516653,1167610.1378013454,234,98.49211932697106,15.608123417775172,2
75,12,1770.7092345406775,332,99.406982203627,0,230.70161983668712,714848.5642974146,286,93.3655464209434,12.284089615674386,1
92,22,1296.6280173278642,199,90.72021741252838,0,138.72585854273854,470033.09574320033,293,79.5881612743142,18.222111553077042,2
76,25,1762.585042617014,158,77.37445992564871,0,322.68962702018325,670923.8629364113,272,90.50284451166212,12.956022775042213,2
118,5,1370.3322781775441,357,77.85767687186194,1,292.9313057853551,1177189.620544968,151,93.33510497726655,17.05362690896682,2
